id,nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,a0dresse_station,code_insee_commune,code_dep,nbre_pdc,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,horaires,raccordement,date_mise_en_service,cable_t2_attache,consolidated_longitude,consolidated_latitude
6165,Allego,842718512,fabien.lepeytre@allego.eu,Allego,info.allego.france@allego.eu,01 40 70 06 17,ALLEGO,FRSITE00000285,,Darty Brest,Parking privé à usage public,"3 Rue André Colin, 29200- Brest",29019,29,4,200.0,false,true,true,true,false,false,false,true,true,59 cts/kWh,Accès libre,24/7,Direct,2025-09-25,,-4.468445,48.426695
6167,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Darty Brest,FRALLPGO400005,FRALLPGO400005,Allego - Darty Brest,Station dédiée à la recharge rapide,3 Rue André Colin,29019,29,2,200.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2025-09-25,False,-4.4683742,48.4267326
6168,Allego,842718512,fabien.lepeytre@allego.eu,Allego,info.allego.france@allego.eu,01 40 70 06 17,ALLEGO,FRSITE00000285,,Darty Brest,Parking privé à usage public,"3 Rue André Colin, 29200- Brest",29019,29,4,200.0,false,true,true,true,false,false,false,true,true,59 cts/kWh,Accès libre,24/7,Direct,2025-09-26,,-4.468445,48.426695
6170,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Darty Brest,FRALLPGO400006,FRALLPGO400006,Allego - Darty Brest,Station dédiée à la recharge rapide,3 Rue André Colin,29019,29,2,200.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2025-09-26,False,-4.4683742,48.4267326
6171,Allego,842718512,fabien.lepeytre@allego.eu,Allego,info.allego.france@allego.eu,01 40 70 06 17,ALLEGO,FRSITE00000285,,Darty Brest,Parking privé à usage public,"3 Rue André Colin, 29200- Brest",29019,29,4,200.0,false,true,true,true,false,false,false,true,true,59 cts/kWh,Accès libre,24/7,Direct,2025-09-26,,-4.468445,48.426695
6173,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Darty Brest,FRALLPGO400006,FRALLPGO400006,Allego - Darty Brest,Station dédiée à la recharge rapide,3 Rue André Colin,29019,29,2,200.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2025-09-26,False,-4.4683742,48.4267326
6210,Allego,842718512,fabien.lepeytre@allego.eu,Allego,info.allego.france@allego.eu,01 40 70 06 17,ALLEGO,FRSITE00000313,,Buffalo Grill Ploeren,Parking privé à usage public,"17 Rue Edgar Touffreau, 56880- Ploeren",56164,56,4,200.0,false,true,true,true,false,false,false,true,true,59 cts/kWh,Accès libre,24/7,Direct,2025-12-19,,-2.7971184,47.6624481
6212,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Buffalo Grill Ploeren,FRALLPGO500005,FRALLPGO500005,Allego - Buffalo Grill Ploeren,Station dédiée à la recharge rapide,17 Rue Edgar Touffreau,56164,56,2,200.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2025-12-19,False,-2.7971184,47.6624481
6213,Allego,842718512,fabien.lepeytre@allego.eu,Allego,info.allego.france@allego.eu,01 40 70 06 17,ALLEGO,FRSITE00000313,,Buffalo Grill Ploeren,Parking privé à usage public,"17 Rue Edgar Touffreau, 56880- Ploeren",56164,56,4,200.0,false,true,true,true,false,false,false,true,true,59 cts/kWh,Accès libre,24/7,Direct,2025-12-19,,-2.7971184,47.6624481
6215,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Buffalo Grill Ploeren,FRALLPGO500005,FRALLPGO500005,Allego - Buffalo Grill Ploeren,Station dédiée à la recharge rapide,17 Rue Edgar Touffreau,56164,56,2,200.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2025-12-19,False,-2.7971184,47.6624481
6216,Allego,842718512,fabien.lepeytre@allego.eu,Allego,info.allego.france@allego.eu,01 40 70 06 17,ALLEGO,FRSITE00000313,,Buffalo Grill Ploeren,Parking privé à usage public,"17 Rue Edgar Touffreau, 56880- Ploeren",56164,56,4,200.0,false,true,true,true,false,false,false,true,true,59 cts/kWh,Accès libre,24/7,Direct,2025-12-19,,-2.7971184,47.6624481
6218,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Buffalo Grill Ploeren,FRALLPGO500006,FRALLPGO500006,Allego - Buffalo Grill Ploeren,Station dédiée à la recharge rapide,17 Rue Edgar Touffreau,56164,56,2,200.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2025-12-19,False,-2.7971184,47.6624481
6219,Allego,842718512,fabien.lepeytre@allego.eu,Allego,info.allego.france@allego.eu,01 40 70 06 17,ALLEGO,FRSITE00000313,,Buffalo Grill Ploeren,Parking privé à usage public,"17 Rue Edgar Touffreau, 56880- Ploeren",56164,56,4,200.0,false,true,true,true,false,false,false,true,true,59 cts/kWh,Accès libre,24/7,Direct,2025-12-19,,-2.7971184,47.6624481
6221,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Buffalo Grill Ploeren,FRALLPGO500006,FRALLPGO500006,Allego - Buffalo Grill Ploeren,Station dédiée à la recharge rapide,17 Rue Edgar Touffreau,56164,56,2,200.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2025-12-19,False,-2.7971184,47.6624481
6763,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Burger King Fougères,FRALLPGO600144,FRALLPGO600144,Allego - Burger King Fougères,Station dédiée à la recharge rapide,100 Boulevard Michel Cointat,35115,35,2,22.0,True,True,False,False,False,False,True,True,True,,Accès libre,24/7,Direct,2026-01-28,False,-1.179228,48.344517
6765,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Burger King Fougères,FRALLPGO600144,FRALLPGO600144,Allego - Burger King Fougères,Station dédiée à la recharge rapide,100 Boulevard Michel Cointat,35115,35,2,22.0,True,True,False,False,False,False,True,True,True,,Accès libre,24/7,Direct,2026-01-28,False,-1.179228,48.344517
6766,Allego,842718512,fabien.lepeytre@allego.eu,Allego,info.allego.france@allego.eu,01 40 70 06 17,ALLEGO,FRSITE00000328,,Burger King Fougères,Parking privé à usage public,100 Boulevard Michel Cointat- 35300- FOUGERES,35115,35,4,200.0,false,true,true,true,false,false,false,true,true,45 cts/kWh,Accès libre,24/7,Direct,2025-12-29,,-1.179228,48.344517
6768,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Burger King Fougères,FRALLPGO600145,FRALLPGO600145,Allego - Burger King Fougères,Station dédiée à la recharge rapide,100 Boulevard Michel Cointat,35115,35,2,200.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2025-12-29,False,-1.179228,48.344517
6769,Allego,842718512,fabien.lepeytre@allego.eu,Allego,info.allego.france@allego.eu,01 40 70 06 17,ALLEGO,FRSITE00000328,,Burger King Fougères,Parking privé à usage public,100 Boulevard Michel Cointat- 35300- FOUGERES,35115,35,4,200.0,false,true,true,true,false,false,false,true,true,45 cts/kWh,Accès libre,24/7,Direct,2025-12-29,,-1.179228,48.344517
6771,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Burger King Fougères,FRALLPGO600145,FRALLPGO600145,Allego - Burger King Fougères,Station dédiée à la recharge rapide,100 Boulevard Michel Cointat,35115,35,2,200.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2025-12-29,False,-1.179228,48.344517
6772,Allego,842718512,fabien.lepeytre@allego.eu,Allego,info.allego.france@allego.eu,01 40 70 06 17,ALLEGO,FRSITE00000328,,Burger King Fougères,Parking privé à usage public,100 Boulevard Michel Cointat- 35300- FOUGERES,35115,35,4,200.0,false,true,true,true,false,false,false,true,true,45 cts/kWh,Accès libre,24/7,Direct,2025-12-31,,-1.179228,48.344517
6774,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Burger King Fougères,FRALLPGO600146,FRALLPGO600146,Allego - Burger King Fougères,Station dédiée à la recharge rapide,100 Boulevard Michel Cointat,35115,35,2,200.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2025-12-31,False,-1.179228,48.344517
6775,Allego,842718512,fabien.lepeytre@allego.eu,Allego,info.allego.france@allego.eu,01 40 70 06 17,ALLEGO,FRSITE00000328,,Burger King Fougères,Parking privé à usage public,100 Boulevard Michel Cointat- 35300- FOUGERES,35115,35,4,200.0,false,true,true,true,false,false,false,true,true,45 cts/kWh,Accès libre,24/7,Direct,2025-12-31,,-1.179228,48.344517
6777,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Burger King Fougères,FRALLPGO600146,FRALLPGO600146,Allego - Burger King Fougères,Station dédiée à la recharge rapide,100 Boulevard Michel Cointat,35115,35,2,200.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2025-12-31,False,-1.179228,48.344517
6779,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Burger King Lorient Lanester,FRALLPGO600147,FRALLPGO600147,Allego - Burger King Lorient Lanester,Station dédiée à la recharge rapide,Rue Michael Faraday,56098,56,2,200.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2026-01-09,False,-3.342502,47.779187
6781,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Burger King Lorient Lanester,FRALLPGO600147,FRALLPGO600147,Allego - Burger King Lorient Lanester,Station dédiée à la recharge rapide,Rue Michael Faraday,56098,56,2,200.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2026-01-09,False,-3.342502,47.779187
6783,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Burger King Lorient Lanester,FRALLPGO600148,FRALLPGO600148,Allego - Burger King Lorient Lanester,Station dédiée à la recharge rapide,Rue Michael Faraday,56098,56,2,200.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2026-01-09,False,-3.342502,47.779187
6785,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Burger King Lorient Lanester,FRALLPGO600148,FRALLPGO600148,Allego - Burger King Lorient Lanester,Station dédiée à la recharge rapide,Rue Michael Faraday,56098,56,2,200.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2026-01-09,False,-3.342502,47.779187
7697,Allego,842718512,fabien.lepeytre@allego.eu,Allego,info.allego.france@allego.eu,01 40 70 06 17,ALLEGO,FRSITE00000246,,Au Bureau Morlaix,Parking privé à usage public,Au Bureau 3 Rue ar Brug - 29600 Saint-Martin-des-Champs,29254,29,6,150.0,false,false,true,false,false,false,false,true,true,59 cts/kWh,Accès libre,24/7,Direct,2025-03-19,,-3.8573903,48.577457
7699,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Au Bureau Morlaix,FRALLPGO800075,FRALLPGO800075,Allego - Au Bureau Morlaix,Station dédiée à la recharge rapide,3 Rue ar Brug,29254,29,2,100.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2025-03-19,False,-3.8573558,48.57693
7700,Allego,842718512,fabien.lepeytre@allego.eu,Allego,info.allego.france@allego.eu,01 40 70 06 17,ALLEGO,FRSITE00000246,,Au Bureau Morlaix,Parking privé à usage public,Au Bureau 3 Rue ar Brug - 29600 Saint-Martin-des-Champs,29254,29,6,150.0,false,false,true,false,false,false,false,true,true,59 cts/kWh,Accès libre,24/7,Direct,2025-03-19,,-3.8573903,48.577457
7702,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Au Bureau Morlaix,FRALLPGO800075,FRALLPGO800075,Allego - Au Bureau Morlaix,Station dédiée à la recharge rapide,3 Rue ar Brug,29254,29,2,100.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2025-03-19,False,-3.8573558,48.57693
7763,Allego,842718512,fabien.lepeytre@allego.eu,Allego,info.allego.france@allego.eu,01 40 70 06 17,ALLEGO,FRSITE00000246,,Au Bureau Morlaix,Parking privé à usage public,Au Bureau 3 Rue ar Brug - 29600 Saint-Martin-des-Champs,29254,29,6,150.0,false,false,true,false,false,false,false,true,true,59 cts/kWh,Accès libre,24/7,Direct,2025-03-19,,-3.8573903,48.577457
7765,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Au Bureau Morlaix,FRALLPGO800100,FRALLPGO800100,Allego - Au Bureau Morlaix,Station dédiée à la recharge rapide,3 Rue ar Brug,29254,29,2,100.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2025-03-19,False,-3.8573558,48.57693
7766,Allego,842718512,fabien.lepeytre@allego.eu,Allego,info.allego.france@allego.eu,01 40 70 06 17,ALLEGO,FRSITE00000246,,Au Bureau Morlaix,Parking privé à usage public,Au Bureau 3 Rue ar Brug - 29600 Saint-Martin-des-Champs,29254,29,6,150.0,false,false,true,false,false,false,false,true,true,59 cts/kWh,Accès libre,24/7,Direct,2025-03-19,,-3.8573903,48.577457
7768,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Au Bureau Morlaix,FRALLPGO800100,FRALLPGO800100,Allego - Au Bureau Morlaix,Station dédiée à la recharge rapide,3 Rue ar Brug,29254,29,2,100.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2025-03-19,False,-3.8573558,48.57693
8010,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Carrefour Lanester,FRALLPGO800147,FRALLPGO800147,Allego - Carrefour Lanester,Station dédiée à la recharge rapide,78 Avenue Ambroise Croizat,56098,56,2,300.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2025-01-31,False,-3.3447835,47.7762883
8012,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Carrefour Lanester,FRALLPGO800147,FRALLPGO800147,Allego - Carrefour Lanester,Station dédiée à la recharge rapide,78 Avenue Ambroise Croizat,56098,56,2,300.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2025-01-31,False,-3.3447835,47.7762883
9440,Allego,842718512,fabien.lepeytre@allego.eu,Allego,info.allego.france@allego.eu,01 40 70 06 17,ALLEGO,FRSITE00000246,,Au Bureau Morlaix,Parking privé à usage public,Au Bureau 3 Rue ar Brug - 29600 Saint-Martin-des-Champs,29254,29,6,22.0,true,true,false,false,false,false,false,false,true,39 cts/kWh,Accès libre,24/7,Direct,2025-03-19,,-3.8573903,48.577457
9442,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Au Bureau Morlaix,FRALLPGO800770,FRALLPGO800770,Allego - Au Bureau Morlaix,Station dédiée à la recharge rapide,3 Rue ar Brug,29254,29,2,22.0,True,True,False,False,False,False,True,True,True,,Accès libre,24/7,Direct,2025-03-19,False,-3.8573558,48.57693
9443,Allego,842718512,fabien.lepeytre@allego.eu,Allego,info.allego.france@allego.eu,01 40 70 06 17,ALLEGO,FRSITE00000246,,Au Bureau Morlaix,Parking privé à usage public,Au Bureau 3 Rue ar Brug - 29600 Saint-Martin-des-Champs,29254,29,6,22.0,true,true,false,false,false,false,false,false,true,39 cts/kWh,Accès libre,24/7,Direct,2025-03-19,,-3.8573903,48.577457
9445,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Au Bureau Morlaix,FRALLPGO800770,FRALLPGO800770,Allego - Au Bureau Morlaix,Station dédiée à la recharge rapide,3 Rue ar Brug,29254,29,2,22.0,True,True,False,False,False,False,True,True,True,,Accès libre,24/7,Direct,2025-03-19,False,-3.8573558,48.57693
9476,Allego,842718512,fabien.lepeytre@allego.eu,Allego,info.allego.france@allego.eu,01 40 70 06 17,ALLEGO,FRSITE00000163,,RENNES,Parking privé à usage public,ZA du Haut Dante - Route du Meuble - D637 35520 LA CHAPELLE DES FOUGERETZ,35059,35,4,150.0,false,false,true,false,false,false,false,true,true,59 cts/kWh,Accès libre,24/7,Direct,2023-10-16,,-1.7291834,48.1911241
9478,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Centrakor Rennes,FRALLPGO800855,FRALLPGO800855,Allego - Centrakor Rennes,Station dédiée à la recharge rapide,Route Du Meuble_D637,35059,35,2,150.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2023-10-16,False,-1.7292572,48.1911241
9479,Allego,842718512,fabien.lepeytre@allego.eu,Allego,info.allego.france@allego.eu,01 40 70 06 17,ALLEGO,FRSITE00000163,,RENNES,Parking privé à usage public,ZA du Haut Dante - Route du Meuble - D637 35520 LA CHAPELLE DES FOUGERETZ,35059,35,4,150.0,false,false,true,false,false,false,false,true,true,59 cts/kWh,Accès libre,24/7,Direct,2023-10-16,,-1.7291834,48.1911241
9481,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Centrakor Rennes,FRALLPGO800855,FRALLPGO800855,Allego - Centrakor Rennes,Station dédiée à la recharge rapide,Route Du Meuble_D637,35059,35,2,150.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2023-10-16,False,-1.7292572,48.1911241
9482,Allego,842718512,fabien.lepeytre@allego.eu,Allego,info.allego.france@allego.eu,01 40 70 06 17,ALLEGO,FRSITE00000163,,RENNES,Parking privé à usage public,ZA du Haut Dante - Route du Meuble - D637 35520 LA CHAPELLE DES FOUGERETZ,35059,35,4,22.0,true,true,false,false,false,false,false,false,true,49 cts/kWh,Accès libre,24/7,Direct,2023-10-16,,-1.7291834,48.1911241
9484,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Centrakor Rennes,FRALLPGO800856,FRALLPGO800856,Allego - Centrakor Rennes,Station dédiée à la recharge rapide,Route Du Meuble_D637,35059,35,2,22.0,True,True,False,False,False,False,True,True,True,,Accès libre,24/7,Direct,2023-10-16,False,-1.7292572,48.1911241
9485,Allego,842718512,fabien.lepeytre@allego.eu,Allego,info.allego.france@allego.eu,01 40 70 06 17,ALLEGO,FRSITE00000163,,RENNES,Parking privé à usage public,ZA du Haut Dante - Route du Meuble - D637 35520 LA CHAPELLE DES FOUGERETZ,35059,35,4,22.0,true,true,false,false,false,false,false,false,true,49 cts/kWh,Accès libre,24/7,Direct,2023-10-16,,-1.7291834,48.1911241
9487,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Centrakor Rennes,FRALLPGO800856,FRALLPGO800856,Allego - Centrakor Rennes,Station dédiée à la recharge rapide,Route Du Meuble_D637,35059,35,2,22.0,True,True,False,False,False,False,True,True,True,,Accès libre,24/7,Direct,2023-10-16,False,-1.7292572,48.1911241
9694,EV Cars,895163608,m.ange@evcars.fr,Allego,fabien.lepeytre@allego.eu,06 12 46 07 47,Carrefour Energies,FRALLPEVCARSQMPER,,QUIMPER,Parking privé à usage public,"Carrefour Quimper, Poulguinan Kerdrezec, 29000 Quimper",29232,29,8,150.0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,HPC 49cts/Kwh ,Accès libre,24/7,Direct,2022-12-21,FALSE,-4.10767,47.983077
9695,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Carrefour Quimper,FRALLPGO900012,FRALLPGO900012,Allego - Carrefour Quimper,Station dédiée à la recharge rapide,Pont De Poulguinan,29232,29,2,150.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2022-12-15,False,-4.1085461,47.9840169
9696,EV Cars,895163608,m.ange@evcars.fr,Allego,fabien.lepeytre@allego.eu,06 12 46 07 47,Carrefour Energies,FRALLPEVCARSQMPER,,QUIMPER,Parking privé à usage public,"Carrefour Quimper, Poulguinan Kerdrezec, 29000 Quimper",29232,29,8,150.0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,HPC 49cts/Kwh ,Accès libre,24/7,Direct,2022-12-21,FALSE,-4.10767,47.983077
9697,Allego,842718512,mathieu.laneelle@allego.eu,Allego,fabien.lepeytre@allego.eu,tel:+33-6-22-53-03-38,Allego - Carrefour Quimper,FRALLPGO900012,FRALLPGO900012,Allego - Carrefour Quimper,Station dédiée à la recharge rapide,Pont De Poulguinan,29232,29,2,150.0,False,False,True,False,False,False,True,True,True,,Accès libre,24/7,Direct,2022-12-15,False,-4.1085461,47.9840169
